Variable	varimp	gene
CEBPB	0.192713295901869	SCGB1A1
ADNP	0.166403342852197	SCGB1A1
NFATC2	0.178893640524659	SCGB1A1
SALL4	0.214618838321156	SCGB1A1
ZFP64	0.177098282166703	SCGB1A1
TSHZ2	0.17214255955248	SCGB1A1
ZNF217	0.161201060144424	SCGB1A1
TFAP2C	0.186010489621208	SCGB1A1
CTCFL	0.170207573148649	SCGB1A1
ZNF831	0.153991506277929	SCGB1A1
GATA5	0.177020124937998	SCGB1A1
TCFL5	0.224368401860281	SCGB1A1
BHLHE23	0.158762438639216	SCGB1A1
GMEB2	0.190971848882792	SCGB1A1
ZGPAT	0.18404919459647	SCGB1A1
SLC2A4RG	0.170114290114082	SCGB1A1
ZBTB46	0.182698971146126	SCGB1A1
ZNF512B	0.190985332645696	SCGB1A1
SOX18	0.195738859246019	SCGB1A1
MYT1	0.211577937142972	SCGB1A1
GABPA	0.176673026806003	SCGB1A1
BACH1	0.218466383271381	SCGB1A1
OLIG2	0.164806699877495	SCGB1A1
OLIG1	0.176501208718533	SCGB1A1
SON	0.177959364442017	SCGB1A1
RUNX1	0.181587137627917	SCGB1A1
SIM2	0.166653706634243	SCGB1A1
ERG	0.188132024122916	SCGB1A1
ETS2	0.207572797594379	SCGB1A1
PRDM15	0.185575417101059	SCGB1A1
ZBTB21	0.189551396349761	SCGB1A1
PKNOX1	0.181911001374547	SCGB1A1
AIRE	0.173406053282597	SCGB1A1
GSC2	0.171107578333629	SCGB1A1
TBX1	0.169138431573429	SCGB1A1
ZNF74	0.172842242528011	SCGB1A1
THAP7	0.176673026806003	SCGB1A1
HIC2	0.181956898369485	SCGB1A1
ZNF280B	0.160859427480806	SCGB1A1
ZNF280A	0.161001470617314	SCGB1A1
ZNF70	0.180125320495986	SCGB1A1
XBP1	0.1758939838292	SCGB1A1
PATZ1	0.172967997205696	SCGB1A1
ISX	0.166092615540127	SCGB1A1
MAFF	0.17552359362865	SCGB1A1
ATF4	0.176242542879821	SCGB1A1
TEF	0.176673026806003	SCGB1A1
SREBF2	0.178788820412866	SCGB1A1
TCF20	0.175323489108867	SCGB1A1
PPARA	0.156140989120004	SCGB1A1
ZBED4	0.173068290847578	SCGB1A1
SHOX	0.173110727633073	SCGB1A1
ZBED1	0.174715519409984	SCGB1A1
YY2	0.162427740523695	SCGB1A1
ZNF645	0.183968560442742	SCGB1A1
ZFX	0.171530825931907	SCGB1A1
ARX	16.2434784873476	SCGB1A1
NR0B1	0.151863339986469	SCGB1A1
ZNF674	0.176425419946849	SCGB1A1
ZNF157	0.149681072364783	SCGB1A1
ZNF41	0.173990455031903	SCGB1A1
ELK1	0.201933958526955	SCGB1A1
ZNF81	0.20154021897604	SCGB1A1
ZNF182	0.176450129273138	SCGB1A1
ZNF630	0.162995994877148	SCGB1A1
GATA1	0.155058422515722	SCGB1A1
TFE3	0.181577935431036	SCGB1A1
FOXP3	0.190328767963865	SCGB1A1
KLF8	0.181428601237386	SCGB1A1
ZXDB	0.178631161677473	SCGB1A1
ZXDA	0.178531466548803	SCGB1A1
AR	0.171195157052783	SCGB1A1
FOXO4	0.170709846070656	SCGB1A1
TBX22	0.371144799681656	SCGB1A1
POU3F4	0.292989633846378	SCGB1A1
HDX	0.186767104497477	SCGB1A1
ZNF711	0.166293817077805	SCGB1A1
DACH2	0.208112578113376	SCGB1A1
CPXCR1	0.170118495445112	SCGB1A1
ZMAT1	0.180705220763323	SCGB1A1
NKRF	0.176963774498284	SCGB1A1
RHOXF2B	0.178146124231773	SCGB1A1
RHOXF1	0.18002455722179	SCGB1A1
RHOXF2	0.167156963833985	SCGB1A1
ZBTB33	0.175689357238913	SCGB1A1
ELF4	0.185740391055821	SCGB1A1
ZNF280C	0.17046430002743	SCGB1A1
ZNF75D	0.186231053430057	SCGB1A1
ZNF449	0.160821840415396	SCGB1A1
ZIC3	0.160679728230339	SCGB1A1
SOX3	0.192072995831178	SCGB1A1
HSFX2	0.166702727165125	SCGB1A1
HSFX1	0.156599024718551	SCGB1A1
ZNF275	0.196348339033569	SCGB1A1
ZFP92	0.184989182380492	SCGB1A1
MECP2	0.176008027780076	SCGB1A1
SRY	0.171377638920535	SCGB1A1
ZFY	0.155766524569088	SCGB1A1
HSFY2	0.193747185212485	SCGB1A1
